run,generation,degenerate,holistic,other,compositional,popsize,turnover_rounds,group_rounds
18,0,0.9987713554999793,1.4267839920713722e-08,0.0012266915175253483,1.938714656782331e-06,25,20,20
18,1,0.7567811719724579,2.909011068666497e-05,0.24299963833136318,0.00019009958551159886,25,20,20
18,2,0.595474495884738,2.8451015909417178e-05,0.3644771931012818,0.04001985999807325,25,20,20
18,3,0.47826992169106936,0.0006560475731248011,0.44251365709578977,0.07856037364001509,25,20,20
18,4,0.30713588538111763,0.0006182130505785932,0.6176824755788533,0.0745634259894489,25,20,20
18,5,0.26836775340263935,0.0006418775167100062,0.6753746696782001,0.05561569940244727,25,20,20
18,6,0.23070853538055533,3.201348204199234e-06,0.7136781890006137,0.055610074270621174,25,20,20
18,7,0.19013108757720534,5.9922067330255615e-06,0.7059125302658776,0.10395038995017815,25,20,20
18,8,0.1416968992939114,1.5286620764207998e-06,0.7723170335340311,0.08598453850997752,25,20,20
18,9,0.08818304351916177,2.9738387665077772e-06,0.8245456903451501,0.087268292296916,25,20,20
18,10,0.04770484829985134,4.326303762575132e-06,0.8613627956645485,0.09092802973183285,25,20,20
18,11,0.04483679924358344,2.8995141359813483e-06,0.8710122806910574,0.08414802055121991,25,20,20
18,12,0.044872348139715766,2.192252440608947e-05,0.913366922513139,0.04173880682274001,25,20,20
18,13,0.040216843281461696,0.013981825409272751,0.8319759289559794,0.11382540235328839,25,20,20
18,14,0.042888092423190756,7.177120089108267e-06,0.8704678024914116,0.08663692796530857,25,20,20
18,15,0.0631011447015523,6.735341084913988e-07,0.8537286365248202,0.08316954523952108,25,20,20
18,16,0.029471469818785668,0.04164794715504922,0.8484394522696683,0.08044113075649655,25,20,20
18,17,0.06139383737982416,0.0654770916540508,0.8296490926228527,0.043479978343270054,25,20,20
18,18,0.08794697771200356,0.04124939661006883,0.8708000383650529,3.587312873490875e-06,25,20,20
18,19,0.11837021713796643,0.041945728475114664,0.8102916615893944,0.029392392797519918,25,20,20
18,20,0.02956089316004321,0.04366921591844602,0.892431632945473,0.03433825797603459,25,20,20
18,21,0.029543275656113307,0.04366922663739951,0.892241514795565,0.03454598291091958,25,20,20
18,22,0.028191421201551235,0.04115078245216537,0.8974919735513894,0.03316582279489232,25,20,20
18,23,5.9906728202517485e-06,0.08337941582680332,0.8822400622312035,0.034374531269172816,25,20,20
18,24,5.800457808455419e-06,0.10415437417520151,0.8628720111035524,0.03296781426343691,25,20,20
18,25,5.990595694284896e-06,0.10586646404590354,0.8904111339919254,0.0037164113664754366,25,20,20
18,26,1.4025031169499826e-08,0.11007152457951837,0.8862123225167883,0.0037161388786602994,25,20,20
18,27,0.02431629716274032,0.19435221591260401,0.7813314733406521,1.3584003175430026e-08,25,20,20
18,28,0.02349002024115835,0.27374170896374234,0.7027682574028848,1.3392214026957446e-08,25,20,20
18,29,0.00014637577933611655,0.24883860612625827,0.7510137995185143,1.218575891026892e-06,25,20,20
18,30,0.00015218596742283858,0.259743770415855,0.7401040317298015,1.188691992351741e-08,25,20,20
18,31,0.00015249732618690518,0.22573089087861256,0.7740746099033166,4.200189188263552e-05,25,20,20
18,32,0.00015244377923033446,0.22682049368535534,0.7729864320658144,4.0630469599447946e-05,25,20,20
18,33,0.00015244377786410797,0.2657087203269101,0.7340982059242732,4.062997095127287e-05,25,20,20
18,34,2.3964918316755913e-06,0.34515321439001184,0.6548433122989181,1.0768192384713577e-06,25,20,20
