run,generation,degenerate,holistic,other,compositional,popsize,turnover_rounds,group_rounds
39,0,0.9987713554999793,1.4267839920713722e-08,0.0012266915175253483,1.938714656782331e-06,25,20,20
39,1,0.8764212794774798,0.0007759690283982939,0.11980200668613816,0.0030007448079790253,25,20,20
39,2,0.699266677373938,2.3966391857390187e-06,0.2977346362527781,0.002996289734099251,25,20,20
39,3,0.5709752360172222,3.6106590008410397e-06,0.42570845150144193,0.0033127018223311714,25,20,20
39,4,0.5012433553597456,2.3850917301908404e-06,0.4987527954364246,1.4641120958627016e-06,25,20,20
39,5,0.4684680357538379,4.666556834766773e-08,0.5315307240926207,1.193487970251228e-06,25,20,20
39,6,0.43138615156892995,5.0164453412248686e-08,0.56668172238066,0.001932075885954915,25,20,20
39,7,0.3650837527709576,5.8675136739450735e-08,0.6329842602002104,0.0019319283536945425,25,20,20
39,8,0.388724884937155,2.9858067506990656e-06,0.6093338196647455,0.0019383095913482877,25,20,20
39,9,0.39767596455966986,4.4917209924039835e-06,0.6003812341125309,0.0019383096068066557,25,20,20
39,10,0.35205601528291786,4.518410968001527e-06,0.6459942279801681,0.001945238325945265,25,20,20
39,11,0.3153983990862244,0.014216904870094629,0.6684394572941156,0.0019452387495648737,25,20,20
39,12,0.35527835334755076,0.014216904868725368,0.6285595030401825,0.001945238743540962,25,20,20
39,13,0.3661682914804325,0.014216905630267378,0.6176581675030727,0.0019566353862273496,25,20,20
39,14,0.36586039804450476,0.014216905630489276,0.6179660575595537,0.0019566387654523306,25,20,20
39,15,0.3259686535369689,0.014216905717601164,0.6578578023988065,0.0019566383466229293,25,20,20
39,16,0.3260261425483867,0.014217713538014003,0.657799502188837,0.0019566417247617375,25,20,20
39,17,0.320081147617445,0.014218063117649053,0.6637441475311476,0.001956641733758806,25,20,20
39,18,0.3276671370913407,3.0831348312428075e-06,0.6703731414181656,0.0019566383556619345,25,20,20
39,19,0.29131387928074753,3.0824139427830717e-06,0.706726399942045,0.0019566383632640964,25,20,20
39,20,0.2854622435766452,1.6224553723681655e-05,0.7125627139381067,0.001958817931524833,25,20,20
39,21,0.2855628880467136,1.622446404902701e-05,0.7124620691417527,0.0019588183474855596,25,20,20
39,22,0.2567586903932281,3.082331211695398e-06,0.7412753355103446,0.001962891765216509,25,20,20
39,23,0.25676305972490676,3.0823310097054745e-06,0.7412709661798519,0.0019628917642332887,25,20,20
39,24,0.2440041942038283,3.08233100701525e-06,0.7271094995042151,0.028883223960950877,25,20,20
39,25,0.2440190634593245,3.082331142062396e-06,0.7270945150154757,0.028883339194058787,25,20,20
39,26,0.2424345619983119,3.1064465575561756e-06,0.7286789923584,0.028883339196731708,25,20,20
39,27,0.24567415812718668,3.125202711315493e-06,0.7254393774388872,0.028883339231214035,25,20,20
39,28,0.24124473189467385,3.1252022501014712e-06,0.718721764704396,0.04003037819867938,25,20,20
39,29,0.23546559638959377,3.125185802855479e-06,0.7245120908984289,0.04001918752617309,25,20,20
39,30,0.23389293579158843,3.1260313492029926e-06,0.7260847505789861,0.040019187598074886,25,20,20
39,31,0.27286426955945986,3.1465665317550726e-06,0.6871133016877786,0.040019282186228355,25,20,20
39,32,0.27286457800678304,3.1756638695815657e-06,0.6871128255004567,0.04001942082888955,25,20,20
39,33,0.2515943509405077,0.00019888573767845144,0.7081720083730225,0.04003475494879017,25,20,20
39,34,0.2516116341797639,0.00019888573784088238,0.7081547251335911,0.04003475494880331,25,20,20
39,35,0.2516116341804743,0.00020891658014619147,0.7081446942904961,0.04003475494888278,25,20,20
39,36,0.251534845769562,0.00020889063984182835,0.7082284368949503,0.040027826695646605,25,20,20
39,37,0.25153485492578076,0.00020889065551716322,0.7082284276508531,0.04002782676784957,25,20,20
39,38,0.2515348876712742,0.00020889290199080376,0.7082283924096612,0.040027827017074274,25,20,20
39,39,0.25154117611938437,0.00020559698782796152,0.7063956883177211,0.04185753857506708,25,20,20
39,40,0.25456632855285344,0.00020561896453476382,0.7033647542917584,0.04186329819085415,25,20,20
39,41,0.2555546742518489,0.00020559843595449945,0.702376520247277,0.04186320706492006,25,20,20
39,42,0.24948615172386454,0.00020560266222886272,0.7084450176195056,0.04186322799439969,25,20,20
39,43,0.2504459890486696,0.00020560269650725415,0.7074700472340433,0.041878361020776876,25,20,20
39,44,0.25093302629082254,0.0002056031922196866,0.7069830094961653,0.04187836102078986,25,20,20
39,45,0.2509327540676051,0.00020564558457556,0.7063264361270651,0.042535164220752035,25,20,20
39,46,0.2517479559521555,0.00020564558457053132,0.705511349440292,0.04253504902297858,25,20,20
39,47,0.21616309540576004,0.0033948436612642827,0.7379068476027981,0.04253521333017541,25,20,20
39,48,0.2169708679309212,0.003392193507528109,0.7371013018426396,0.04253563671890677,25,20,20
39,49,0.25560867534965753,0.003392142984703958,0.6984703523355281,0.042528829330108125,25,20,20
39,50,0.255608675782068,0.003794138249202492,0.6980683566385033,0.04252882933022182,25,20,20
39,51,0.2558249884922635,0.0037941381604404334,0.6978520448622878,0.042528828485002335,25,20,20
39,52,0.24766080097782373,0.003598428161993326,0.7062271258575055,0.042513645002672545,25,20,20
39,53,0.248461317812953,0.00359840404008412,0.7054264078262216,0.0425138703207371,25,20,20
39,54,0.24845519531139185,0.003591669181742389,0.7038166089573147,0.044136526549545606,25,20,20
39,55,0.2502433367094945,0.003591640088678902,0.7018276800050206,0.04433734319680066,25,20,20
39,56,0.28648710210926154,0.0035915976873533905,0.6662407382572976,0.04368056194608475,25,20,20
39,57,0.28567251353448714,0.003591598542197544,0.6670555513660779,0.04368033655723482,25,20,20
39,58,0.283884085876655,0.003591599792528433,0.6690449330279016,0.043479381302912554,25,20,20
39,59,0.2838839216086402,0.003591848108083533,0.6724297159077522,0.040094514375521195,25,20,20
39,60,0.28294085551546466,0.003591848536662931,0.6733879124306174,0.04007938351725168,25,20,20
39,61,0.28510133117706987,0.0035927952072019385,0.6709770492328417,0.04032882438288314,25,20,20
39,62,0.3122890082744784,0.003592794720316793,0.64357120486757,0.04054699213763182,25,20,20
39,63,0.3093374739674645,0.0004035966435153024,0.6497121015591144,0.04054682782990362,25,20,20
39,64,0.31209395954929287,0.000402645654784731,0.647206027093733,0.0402973677021873,25,20,20
39,65,0.312093959549296,0.00040264565478471346,0.6472091249708233,0.040294269825093876,25,20,20
39,66,0.3120940048429455,0.00040264953626311035,0.6472765555544098,0.04022679006637968,25,20,20
39,67,0.311986119835101,0.0004026495486102936,0.6473844388709076,0.04022679174537929,25,20,20
39,68,0.31198620786816555,0.0004093887296190432,0.6473770481367177,0.04022735526549157,25,20,20
39,69,0.2756622976527916,0.0004739916411172533,0.6833284449248294,0.04053526578125752,25,20,20
39,70,0.27720779730086276,0.0004765029656638925,0.6817802200076446,0.04053547972582475,25,20,20
39,71,0.27720778829743603,0.00047650212012188354,0.681767362739579,0.04054834684285939,25,20,20
39,72,0.2741829204953258,0.0004764793983252053,0.6847982188552961,0.040542381251049656,25,20,20
39,73,0.2733676601342706,0.0004778499873218397,0.6856119939855729,0.040542495892830106,25,20,20
39,74,0.27012804281112074,0.0010448938548952768,0.6882845674666442,0.040542495867332606,25,20,20
39,75,0.26847513978233006,0.0010448940445707893,0.6899365181102529,0.0405434480628368,25,20,20
39,76,0.28998751648413085,0.0010435347951019227,0.6684256143862553,0.04054333433450549,25,20,20
39,77,0.2899874930147168,0.0010371485357250992,0.6684325871172655,0.04054277133228542,25,20,20
39,78,0.28997021355089725,0.0010374413422218943,0.6684495496978761,0.04054279540899718,25,20,20
39,79,0.3132760019790439,0.0010374527523932166,0.6451436954378116,0.040542849830742876,25,20,20
39,80,0.3150074466703155,0.0010374519383763434,0.6434122494955582,0.04054285189573969,25,20,20
39,81,0.3150360371662644,0.0010375008701548664,0.6433707589560663,0.040555703007504856,25,20,20
39,82,0.31503603347127096,0.0010571285499949375,0.6433511590389474,0.040555678939777344,25,20,20
39,83,0.3155811697932701,0.0010571289194518888,0.6428059254507934,0.04055577583647664,25,20,20
39,84,0.3155811372256993,0.0004900613572442679,0.6433730255893978,0.04055577582765066,25,20,20
39,85,0.31568138202208884,0.0004901044003225578,0.6432612385612422,0.040567275016338666,25,20,20
39,86,0.3544811229581135,0.0004900558057349899,0.6044743940980868,0.04055442713805839,25,20,20
39,87,0.3554020100202547,0.000490055550959196,0.6035535105810415,0.04055442384773837,25,20,20
39,88,0.35535561713121505,0.0004900555510149728,0.6035999034551337,0.040554423862630404,25,20,20
39,89,0.38731511981930083,0.000490060087815368,0.5716454151021534,0.040549404990725735,25,20,20
39,90,0.37929999711802026,0.0005032721020723337,0.579645120404602,0.04055161037530148,25,20,20
39,91,0.41899227895285385,0.0005032721020676779,0.5399657057582318,0.04053874318684329,25,20,20
39,92,0.4199796529909804,0.0005032699356642888,0.5389795566718971,0.04053752040145482,25,20,20
39,93,0.41987733818135836,0.0005032269067272043,0.5390934136317,0.040526021280211114,25,20,20
39,94,0.41987733818132794,0.0005035703191140047,0.5390930702195029,0.04052602128005038,25,20,20
39,95,0.42012793490261713,0.0005035702210235345,0.538842473611672,0.040526021264682674,25,20,20
39,96,0.4201279348883634,0.0005035745750314332,0.5387750239114556,0.04059346662514414,25,20,20
39,97,0.4310690587199813,0.0005035935859271354,0.5280520471255488,0.04037530056853904,25,20,20
39,98,0.43632114742711914,0.0005035933994535107,0.5227995551804101,0.040375703993012706,25,20,20
39,99,0.4371011828962335,0.0005035743801693304,0.5220195387506926,0.04037570397290016,25,20,20
39,100,0.44515056281818516,0.0004903623609056585,0.5139855796798609,0.04037349514104367,25,20,20
39,101,0.44551437259463866,0.0004903617555305336,0.5136218261065849,0.04037343954324166,25,20,20
39,102,0.44923741690889907,0.0004903646177903935,0.5098987661016949,0.04037345237161138,25,20,20
39,103,0.4492376517246335,0.0004707596998297018,0.5099181362127702,0.040373452362761526,25,20,20
39,104,0.44981011590523046,0.0004707596994025331,0.509345673714425,0.04037345068093848,25,20,20
39,105,0.4498101014063783,0.0004717810470638337,0.5093446671232162,0.04037345042333711,25,20,20
39,106,0.48582823679145803,0.0004717810344280251,0.4733265314214602,0.04037345075264867,25,20,20
39,107,0.48397798179721463,0.00047178138445946275,0.47517678275978364,0.04037345405853717,25,20,20
39,108,0.48369905903415583,0.0004717914617081372,0.4754556710123942,0.040373478491736725,25,20,20
39,109,0.48370409659632946,0.00047201840415509794,0.47532019835954004,0.04050368663997252,25,20,20
39,110,0.5147557586726308,0.00047154563177665825,0.4443992375018946,0.040373458193693194,25,20,20
39,111,0.5145206679554015,0.0004715456315531784,0.4446343298676325,0.040373456545407936,25,20,20
39,112,0.515907330800836,0.0004715452815311969,0.4432476706200263,0.0403734532976018,25,20,20
39,113,0.5159073308008327,0.00047154528128660065,0.44324283770513623,0.04037828621273962,25,20,20
39,114,0.5316931712332054,0.0004715347364653733,0.4274570036878035,0.0403782903425206,25,20,20
39,115,0.5259026445330923,0.00047153473328428666,0.43324890800298704,0.04037691273063129,25,20,20
39,116,0.5153868228486157,0.0004715347356369419,0.4437636921324178,0.04037795028332528,25,20,20
39,117,0.5212926113906807,0.00047153473584039547,0.43785790353251836,0.04037795034095622,25,20,20
39,118,0.5211562410844516,0.00047153996502151836,0.43799424327839626,0.04037797567212682,25,20,20
39,119,0.49792611550320354,0.00047154710646585415,0.4612243655361861,0.04037797185414086,25,20,20
39,120,0.4979342180326681,0.00047154710489785874,0.46121626301588686,0.04037797184654337,25,20,20
39,121,0.4979804213168102,0.0004715467230976036,0.461170158689236,0.040377873270853744,25,20,20
39,122,0.498082803861959,0.0004712361630171612,0.4610680872198594,0.040377872755161165,25,20,20
39,123,0.4981411752156299,0.0004698630115353465,0.4610110869988112,0.0403778747740205,25,20,20
39,124,0.49766410191291316,0.0004698630302095812,0.4614881602528213,0.04037787480405273,25,20,20
