run,generation,degenerate,holistic,other,compositional,popsize,turnover_rounds,group_rounds
7,0,0.9987713554999793,1.4267839920713722e-08,0.0012266915175253483,1.938714656782331e-06,25,20,20
7,1,0.9694409499624861,2.249796196045577e-08,0.030556666422729816,2.3611168234161217e-06,25,20,20
7,2,0.8332820035129679,2.390217504761569e-08,0.1667133915971922,4.580987662133127e-06,25,20,20
7,3,0.7471382995564275,1.763539360907988e-08,0.25285266046228394,9.022345896004889e-06,25,20,20
7,4,0.6308369470031,7.564994628271237e-07,0.3691557995910747,6.496906361839649e-06,25,20,20
7,5,0.5329943337464143,7.695687181941007e-07,0.46699488596514915,1.0010719719500523e-05,25,20,20
7,6,0.5927233911214838,7.55843677376153e-07,0.40720460981218104,7.124322265844471e-05,25,20,20
7,7,0.5913568715854826,7.558388380443321e-07,0.40816567648978114,0.00047669608589860266,25,20,20
7,8,0.5963121881101899,5.328258534585686e-10,0.403616693477352,7.111787963227276e-05,25,20,20
7,9,0.7371853196999892,4.759943868816721e-10,0.26274354752087103,7.113230314578973e-05,25,20,20
7,10,0.6426035194908102,4.2040370243429365e-10,0.3573253632682386,7.111682054790205e-05,25,20,20
7,11,0.632983948963021,4.219661481929899e-10,0.3669449337942038,7.11168208092298e-05,25,20,20
7,12,0.5917596705053598,4.23601915862096e-10,0.40816921224243075,7.11168286078632e-05,25,20,20
7,13,0.552111381371828,2.5799426857005002e-08,0.44781517620357647,7.341662516870701e-05,25,20,20
7,14,0.5802111425081171,2.5797901732012853e-08,0.41971541506151183,7.341663246948247e-05,25,20,20
7,15,0.5802075582481443,2.5797925982484384e-08,0.4197189993213452,7.341663258499836e-05,25,20,20
7,16,0.6079299179455014,2.579803643989484e-08,0.3919966396238589,7.341663260347355e-05,25,20,20
7,17,0.5774703045099157,2.5801132605572676e-08,0.42245625304158724,7.34166473650119e-05,25,20,20
7,18,0.49739395360479455,3.89144759448262e-08,0.502532589724956,7.34177557728399e-05,25,20,20
7,19,0.4571340167494512,1.3790605592087676e-08,0.5427948502926642,7.11191672770562e-05,25,20,20
7,20,0.39119853481628447,1.434135655689825e-08,0.5952266095340019,0.01357484130835547,25,20,20
7,21,0.3911920616854684,1.43413589748382e-08,0.5952330822317584,0.013574841741412857,25,20,20
7,22,0.36783991371130753,1.4346621302131821e-08,0.618585190139738,0.013574881802331849,25,20,20
7,23,0.36783746091794123,1.4346778503527214e-08,0.6185798700902818,0.013582654644999621,25,20,20
7,24,0.36694991743358396,1.4346782334239384e-08,0.6194674135746354,0.013582654644999638,25,20,20
7,25,0.3669462966243614,1.4346810336893266e-08,0.6194710343838229,0.013582654645006655,25,20,20
7,26,0.37356057618345095,1.9468180121159153e-08,0.6129217336091499,0.013517670739219678,25,20,20
7,27,0.3366560605041824,4.266003867904843e-08,0.6494788829846639,0.01386501385111525,25,20,20
7,28,0.3366560822172246,4.3171609700161976e-08,0.649478860759287,0.013865013851878884,25,20,20
7,29,0.31376038688649743,3.806209187461452e-08,0.6723745615975895,0.013865013453820962,25,20,20
7,30,0.3084539860290865,1.7009565076087547e-07,0.6776796350458174,0.013866208829444872,25,20,20
7,31,0.3099988938065699,1.4064097963649236e-06,0.6896313160408536,0.0003683837427783886,25,20,20
7,32,0.31000710026911305,1.4064118872194792e-06,0.6896230413216461,0.00036845199735363674,25,20,20
7,33,0.33652213067565095,1.3783592382850169e-05,0.6630725114759173,0.0003915742560505594,25,20,20
7,34,0.2996566390961097,1.3783592382677052e-05,0.6999380015919593,0.00039157571954756575,25,20,20
7,35,0.2943846660200475,1.411546095705015e-05,0.7052065747553459,0.0003946437636488319,25,20,20
7,36,0.2943776931071622,1.4115983395319198e-05,0.6667428335203911,0.03886535738905219,25,20,20
7,37,0.2943798742652149,1.4117861255890914e-05,0.666740649273573,0.038865358599956774,25,20,20
7,38,0.29437988779231133,1.4946291538684455e-05,0.6667398072948584,0.038865358621290945,25,20,20
7,39,0.32759579017150264,1.4122313314385991e-05,0.6334581233413437,0.038931964173840046,25,20,20
7,40,0.3379130451258389,1.7447226699395293e-06,0.6231825007071327,0.03890270944435946,25,20,20
7,41,0.33411628905735236,1.740271785474999e-06,0.6270458667892089,0.03883610388165412,25,20,20
7,42,0.33776707655174176,1.7402800848599613e-06,0.623394950842932,0.038836232325241166,25,20,20
7,43,0.33781564795108254,1.7403766918112307e-06,0.6233463306710789,0.03883628100114602,25,20,20
7,44,0.3378137986080639,1.7395986456539582e-06,0.6218189674064272,0.04036549438686257,25,20,20
7,45,0.34258336870831935,1.8869544698560507e-06,0.6170490911494501,0.04036565318775916,25,20,20
7,46,0.3430303773824707,2.6510434534990893e-06,0.6164007074199271,0.04056626415414601,25,20,20
7,47,0.35530579409465934,2.319176751615403e-06,0.6041286763795437,0.04056321034904386,25,20,20
7,48,0.3552993127955414,2.345597459711974e-06,0.604135259623952,0.04056308198304616,25,20,20
7,49,0.3552994772155978,2.595175980499639e-06,0.604142618461507,0.04055530914691243,25,20,20
7,50,0.3553007140341105,2.595193925005346e-06,0.6041413816235487,0.04055530914841292,25,20,20
7,51,0.3606386433585851,2.5992783717351575e-06,0.5988034280940894,0.04055532926895107,25,20,20
7,52,0.36063896787951744,2.5997888770398206e-06,0.5988029644115686,0.04055546792003487,25,20,20
7,53,0.36063897570211767,2.6394435719648496e-06,0.5645401824819518,0.07481820237235637,25,20,20
7,54,0.3865330647733783,2.6245115450764264e-06,0.5386460947259308,0.07481821598914273,25,20,20
7,55,0.3867359737252442,2.62441488389635e-06,0.5384432345612106,0.074818167298658,25,20,20
7,56,0.38756831302247,4.048960595803747e-06,0.5376027940328956,0.07482484398403509,25,20,20
