run,generation,degenerate,holistic,other,compositional,popsize,turnover_rounds,group_rounds
8,0,0.9987713554999793,1.4267839920713722e-08,0.0012266915175253483,1.938714656782331e-06,25,20,20
8,1,0.7241897547757725,1.7106920606455733e-06,0.27552712662737233,0.0002814079048162197,25,20,20
8,2,0.5396190645726398,0.00014176667772203242,0.4597161927881687,0.0005229759614706103,25,20,20
8,3,0.32823838480131245,0.00014186832773985304,0.6609314730343402,0.010688273836602796,25,20,20
8,4,0.22850815516655223,2.100420488878885e-05,0.7607911536424061,0.010679686986154473,25,20,20
8,5,0.24705189100809968,6.782044443894289e-06,0.749236851275796,0.0037044756716629267,25,20,20
8,6,0.21567714442469804,1.0612831610588348e-06,0.7502891247038893,0.03403266958825444,25,20,20
8,7,0.1830129386273276,1.1830800543872745e-07,0.735200793623352,0.08178614944131192,25,20,20
8,8,0.126692574151409,6.927358856354034e-09,0.8297223107704772,0.04358510815075072,25,20,20
8,9,0.16070137004572474,5.333210963628065e-08,0.7956448330794216,0.04365374354273942,25,20,20
8,10,0.1246649159697543,5.076772489903531e-08,0.7952549663893881,0.08008006687313046,25,20,20
8,11,0.13029842660250468,8.009336849589592e-09,0.7493283722405085,0.1203731931476492,25,20,20
8,12,0.1264273551407424,2.9594308734910834e-08,0.7531098492456496,0.1204627660192984,25,20,20
8,13,0.11997357572912812,3.04387332676093e-08,0.7596506143480248,0.12037577948411346,25,20,20
8,14,0.15633939630977844,3.0087085057005497e-08,0.7232831046344153,0.12037746896872052,25,20,20
8,15,0.1173869727447029,1.2414300546370602e-05,0.7941211307895476,0.08847948216520324,25,20,20
8,16,0.1173879245302531,2.9585756861696338e-08,0.6828712982805785,0.19974074760341176,25,20,20
8,17,0.11738792449106793,2.8780030142234232e-08,0.7132231394126504,0.16938890731625222,25,20,20
8,18,0.11404723446006144,5.463988247205718e-09,0.6813194732096476,0.2046332868663038,25,20,20
8,19,0.15297092970356613,5.031691390677711e-09,0.6774241532381133,0.16960491202663,25,20,20
8,20,0.15650359947763393,2.581110023308802e-07,0.6738895341432248,0.1696066082681403,25,20,20
8,21,0.16347651492872195,2.581083988803884e-07,0.6317595936784288,0.20476363328445096,25,20,20
