run,generation,degenerate,holistic,other,compositional,popsize,turnover_rounds,group_rounds
2,0,0.9987713554999793,1.4267839920713722e-08,0.0012266915175253483,1.938714656782331e-06,25,20,20
2,1,0.8088891281561164,2.4222957343252115e-08,0.190763810123967,0.0003470374969601199,25,20,20
2,2,0.7093281546571023,3.315631309909721e-08,0.25642000961385447,0.03425180257275885,25,20,20
2,3,0.6773854204929929,7.118258701387646e-08,0.28836108467978855,0.03425342364465813,25,20,20
2,4,0.6357982800486819,0.0004542336493107462,0.35985212118075055,0.0038953651212674596,25,20,20
2,5,0.4469261243796744,0.0012261999274973089,0.48555351467083974,0.06629416102198625,25,20,20
2,6,0.28463397713971156,0.002003016554684629,0.6849740800609422,0.028388926244656415,25,20,20
2,7,0.28462276626544286,0.0020030129074795795,0.6869244116516375,0.026449809175431615,25,20,20
2,8,0.28465769954437653,0.002003361912635026,0.6868221716972924,0.026516766845689644,25,20,20
2,9,0.28465769954583164,0.002003362131585088,0.6468908730719243,0.06644806525065278,25,20,20
2,10,0.2719916634631203,0.018576058373758496,0.642986695929087,0.06644558223402877,25,20,20
2,11,0.23242085506108703,0.018122843635149946,0.7228489444718956,0.026607356831864427,25,20,20
2,12,0.200996793282273,0.018122856349315597,0.7367337120653471,0.04414663830306191,25,20,20
2,13,0.16486656682243936,0.018121674362082698,0.7425746897942542,0.07443706902122252,25,20,20
2,14,0.16474999770379192,0.018121674362115585,0.736432812831347,0.08069551510274416,25,20,20
2,15,0.2030220971616071,0.002634702509562903,0.7136474986096547,0.08069570171917456,25,20,20
2,16,0.14808862722929278,0.0026347134663730703,0.7685505486981619,0.0807261106061728,25,20,20
2,17,0.1778279929084115,0.0026349510748655304,0.7388098122670784,0.08072724374964539,25,20,20
2,18,0.19390228954369979,0.0026349514097796277,0.7229117090066444,0.08055105003987682,25,20,20
2,19,0.23389843304065217,0.002634951397687033,0.6782051987929287,0.0852614167687327,25,20,20
2,20,0.23389825461515176,0.0018664738575643184,0.6389750377850034,0.1252602337422803,25,20,20
2,21,0.23389825461515176,0.0018664738575643186,0.6389749985659109,0.12526027296137257,25,20,20
2,22,0.23391308533302194,0.0007831298311838505,0.6400435097867048,0.1252602750490892,25,20,20
2,23,0.2339130853515857,0.0007831298320507952,0.640093735112936,0.1252100497034271,25,20,20
2,24,0.23385783807578953,0.0008032029543336114,0.6401289087495166,0.12521005022035805,25,20,20
2,25,0.23694282372158249,0.0008152166635398711,0.6370327880579854,0.1252091715568901,25,20,20
2,26,0.23692813707773172,0.0007951436526057836,0.6370675482296955,0.12520917103996482,25,20,20
2,27,0.24400971412501007,0.0007949060545622795,0.6299873419416925,0.12520803787873344,25,20,20
2,28,0.24370267928056313,0.0007943313621155649,0.630454579389084,0.12504840996823563,25,20,20
2,29,0.2437026792818918,0.0007943313621468066,0.6279007160510582,0.12760227330490145,25,20,20
2,30,0.24370267938158524,0.0007946653734056762,0.6279003819309914,0.12760227331401575,25,20,20
2,31,0.2540103712768971,0.0007826489620749163,0.6176046283890173,0.1276023513720087,25,20,20
2,32,0.2936860857982913,0.0007826358160282209,0.5779289276945003,0.1276023506911781,25,20,20
2,33,0.293741662129782,0.0007826358230685352,0.5780618055411315,0.1274138965060158,25,20,20
2,34,0.2937428721187526,0.000775483084284272,0.5780677482941757,0.1274138965027852,25,20,20
2,35,0.2937428721187534,0.000775483084288565,0.5780679469613738,0.12741369783558223,25,20,20
2,36,0.29226584195837957,0.0007765953114205182,0.5795492804859744,0.12740828224422357,25,20,20
2,37,0.2923366758063498,0.0007765953215530895,0.5794786895440356,0.1274080393280594,25,20,20
2,38,0.33133776452036917,0.0007765948250421348,0.5404775980060125,0.12740804264857378,25,20,20
2,39,0.3313377645161663,0.0007765949317916351,0.5404775979033114,0.12740804264872824,25,20,20
2,40,0.331339454402271,0.0007851367827941581,0.5404673659414531,0.12740804287347962,25,20,20
2,41,0.3371159383929414,0.00078512840682738,0.5346907954534027,0.12740813774682627,25,20,20
2,42,0.3309288748523506,0.0007851284109167332,0.5408778582638576,0.127408138472873,25,20,20
2,43,0.3309288779556331,0.0007851287033945539,0.5661580136625269,0.1021279796784432,25,20,20
2,44,0.33092887791673264,0.0007851287024935068,0.5263836604057488,0.1419023329750225,25,20,20
2,45,0.3309288779195992,0.0007851286069853027,0.530998183519159,0.13728780995425482,25,20,20
2,46,0.33092887806423055,0.0007851286069810859,0.5319059695096275,0.13638002381915912,25,20,20
2,47,0.33093086949225764,0.0007758911191934034,0.5319131867822313,0.13638005260631628,25,20,20
2,48,0.3336009371775075,0.0008388226847237644,0.5288749780716591,0.13668526206610837,25,20,20
2,49,0.3265970012542167,0.0008492771140256593,0.5358667909494916,0.1366869306822647,25,20,20
2,50,0.32659671934922196,0.0008492771050786754,0.5358670752531087,0.13668692829258997,25,20,20
