run,generation,degenerate,holistic,other,compositional,popsize,turnover_rounds,group_rounds
41,0,0.9987713554999793,1.4267839920713722e-08,0.0012266915175253483,1.938714656782331e-06,25,20,20
41,1,0.7394441084126824,0.014492131541863686,0.21763893704970447,0.028424822995755064,25,20,20
41,2,0.5773139770599309,0.014501620390959438,0.3200564581602771,0.08812794438883971,25,20,20
41,3,0.3894007163524261,0.014498158378910584,0.43799955573938787,0.15810156952927248,25,20,20
41,4,0.465502179860514,0.014498732102580004,0.4025342033546016,0.11746488468230362,25,20,20
41,5,0.3612961652630918,0.000118021645184016,0.5585404949192856,0.08004531817243697,25,20,20
41,6,0.37743520906869593,2.5430684895825187e-06,0.5424210500850993,0.08014119777771235,25,20,20
41,7,0.3130029778107079,2.787933117326785e-07,0.6467578341239865,0.04023890927199286,25,20,20
41,8,0.2475070891838885,2.195796794404868e-05,0.712237100916496,0.04023385193167159,25,20,20
41,9,0.18660605186663015,1.8164484871940546e-05,0.7732338343275639,0.04014194932093452,25,20,20
41,10,0.15817696340329204,2.1437741565379815e-06,0.8017763509404433,0.04004454188210683,25,20,20
41,11,0.18284484908049378,2.1437767846735125e-06,0.7771097121757853,0.04004329496693555,25,20,20
41,12,0.18385033434644463,2.14749824803608e-06,0.7761032120930949,0.04004430606221228,25,20,20
41,13,0.14934042072032405,2.5040958732158465e-06,0.8106076671754064,0.040049408008396535,25,20,20
41,14,0.148569792943601,0.03900161899139271,0.7723726348035811,0.04005595326142468,25,20,20
41,15,0.14845131284188354,0.03977325922215684,0.7717183423307483,0.040057085605210575,25,20,20
41,16,0.14845130783376903,0.0397732592370048,0.7717054711606679,0.040069961768557316,25,20,20
41,17,0.14845130789980573,0.0018974135190845034,0.8095799448877097,0.040071333693401524,25,20,20
41,18,0.14845130798305892,0.0007745049444736261,0.8107028236463796,0.04007136342608674,25,20,20
41,19,0.18458618715541508,0.0007741524613917686,0.7745682969502751,0.04007136343291684,25,20,20
41,20,0.18457140484688203,0.000784495099218309,0.7745727366163371,0.040071363437561215,25,20,20
41,21,0.1883056162045742,0.0019077592342363761,0.7697152611149666,0.040071363446221475,25,20,20
41,22,0.1498430098631862,0.0019075537845987354,0.8081831748150117,0.04006626153720227,25,20,20
41,23,0.14984329582720807,0.0019075491285307873,0.8081841370622536,0.040065017982006346,25,20,20
41,24,0.15332425662175966,0.025672260447089847,0.7809385912065929,0.0400648917245562,25,20,20
41,25,0.15321290838058246,0.000784279911025126,0.8059379683308129,0.040064843377576785,25,20,20
41,26,0.15321307484166322,0.0007846794356293386,0.7919380702058176,0.05406417551688666,25,20,20
41,27,0.1585666895821768,0.0007847250730922277,0.7865844065234004,0.054064178821328024,25,20,20
41,28,0.15856651743542652,0.08001343283534076,0.7073570032516864,0.05406304647754489,25,20,20
41,29,0.15856651743542652,0.07829496526701193,0.7090754708199217,0.05406304647763825,25,20,20
41,30,0.1692455119589252,0.07829470546045907,0.698442720498024,0.054017062082591084,25,20,20
41,31,0.1846965920365272,0.07829380172923929,0.6900484468138532,0.046961159420379595,25,20,20
41,32,0.16927406001926507,0.07829380131702326,0.712415644436597,0.04001649422711369,25,20,20
41,33,0.16927409868427268,0.07829380131704329,0.7123027093547379,0.04012939064394495,25,20,20
41,34,0.1670962957781789,0.07829380131421063,0.7144805126554284,0.04012939025218129,25,20,20
41,35,0.16709629577817892,0.08001131307339651,0.7127630008963343,0.04012939025208964,25,20,20
41,36,0.16841540113803302,0.08001131308577794,0.7115463895454738,0.040026896230714225,25,20,20
41,37,0.16843986561547436,0.0800113181610485,0.7115219437214866,0.0400268725019902,25,20,20
41,38,0.17401084416643364,0.08001131817435997,0.7059509617185908,0.04002687594061503,25,20,20
41,39,0.17271554923133972,0.08001131819837394,0.7066458167350919,0.04062731583519388,25,20,20
41,40,0.1725867411592795,0.08002573284701561,0.7067600183207421,0.040627507672962554,25,20,20
41,41,0.17258674115951572,0.08000740087832452,0.706778350283639,0.04062750767852047,25,20,20
41,42,0.1785847828428465,0.08000740087832327,0.7007803086003155,0.04062750767851457,25,20,20
41,43,0.1785846570061823,0.07999742228058397,0.7007904125244677,0.040627508188764726,25,20,20
41,44,0.17858465700618226,0.07999742228058389,0.7007857115002571,0.040632209212975674,25,20,20
41,45,0.17517368351318952,0.07999742236508951,0.7041966845904374,0.04063220953128174,25,20,20
41,46,0.17517368351295354,0.07999409523426285,0.7042000117269622,0.04063220952581961,25,20,20
41,47,0.17517368351296786,0.07829782784446897,0.7058962791115174,0.04063220953104376,25,20,20
41,48,0.17517518684943081,0.07830021212024593,0.7059052676604345,0.0406193333698879,25,20,20
41,49,0.17526302376447664,0.07890020355313965,0.7029676746861935,0.04286909799618925,25,20,20
41,50,0.1696940968286771,0.07890020438790468,0.7085366042245872,0.04286909455883074,25,20,20
41,51,0.16969409690877565,0.07891978166198915,0.7085169981418802,0.04286912328735484,25,20,20
41,52,0.16969409690877602,0.0788658684244679,0.708570911379401,0.042869123287354906,25,20,20
41,53,0.16969409735174054,0.07884629396028489,0.7085469878517937,0.04291262083618072,25,20,20
41,54,0.16969841093592258,0.07884476949749367,0.7085444493970395,0.04291237016954555,25,20,20
41,55,0.1644593988609764,0.07884472999167336,0.7137835042822478,0.0429123668651042,25,20,20
41,56,0.16445940033540166,0.09975332988875849,0.6928755702767312,0.04291169949911029,25,20,20
41,57,0.1645724524393746,0.09975094645857156,0.6927649016050921,0.04291169949696296,25,20,20
41,58,0.1577534007115515,0.0997509413814412,0.6995839392207316,0.042911718686277515,25,20,20
41,59,0.15679067458548157,0.09975094188301852,0.7005465285384698,0.042911854993030955,25,20,20
41,60,0.15694353885311607,0.09975142401121112,0.7003920206070654,0.04291301652860806,25,20,20
41,61,0.15694376259864862,0.0997514264867398,0.6957685589440175,0.04753625197059542,25,20,20
41,62,0.15790700424364318,0.09975142649534269,0.6948053172486969,0.047536252012318016,25,20,20
41,63,0.15953647198979012,0.09975210006779008,0.6929921268345065,0.047719301107913614,25,20,20
41,64,0.1815384221120908,0.09979450606081178,0.6707455907874627,0.04792148103963509,25,20,20
41,65,0.2212442352483595,0.09979450606086634,0.6310397776508793,0.04792148103989528,25,20,20
41,66,0.22246510313380857,0.09979450606115323,0.6298189090113478,0.04792148179369029,25,20,20
41,67,0.2557678811907762,0.09979450979842969,0.5965151114893967,0.047922497521398426,25,20,20
41,68,0.25576788119078264,0.07402406909093347,0.622285545794318,0.04792250392396702,25,20,20
41,69,0.25619099641208226,0.07402406176369038,0.6218624456636581,0.04792249616056995,25,20,20
41,70,0.2560793104888035,0.07342407040385182,0.6254330341378281,0.04506358496951602,25,20,20
41,71,0.2562101211314896,0.07342407030859333,0.6253022236058139,0.045063584954103016,25,20,20
41,72,0.2562206640084616,0.07342407049000438,0.6109107026780047,0.05944456282353016,25,20,20
41,73,0.29566544434944864,0.07342407050257274,0.5714670086553617,0.059443476492618566,25,20,20
41,74,0.29559587040500174,0.0734248242470548,0.5715358312851508,0.059443474062792906,25,20,20
41,75,0.29559710353373203,0.0734248242470548,0.5715345981564205,0.059443474062792954,25,20,20
41,76,0.2960066876773625,0.0734248295738244,0.5711304677273784,0.059438015021434795,25,20,20
41,77,0.2664350855514155,0.07351278848077265,0.600607780783128,0.05944434518468366,25,20,20
41,78,0.2664097311604266,0.07363322382552885,0.6005125230952598,0.059444521918784805,25,20,20
41,79,0.26640999427641515,0.07363287456092563,0.6004165758465542,0.059540555316105914,25,20,20
41,80,0.2664100812583431,0.07471111777176215,0.5993387743684969,0.05954002660139859,25,20,20
41,81,0.2665235024832142,0.0747111177860197,0.5992253491181294,0.05954003061263769,25,20,20
41,82,0.29445662765653036,0.07471053406389905,0.5712927798456731,0.059540058433897335,25,20,20
41,83,0.29436362899371704,0.07471053406391875,0.5713857985549514,0.0595400383874134,25,20,20
41,84,0.26013395322418914,0.07477492767042024,0.6055456017585437,0.05954551734684716,25,20,20
41,85,0.25862109109729353,0.0747742540984845,0.6072421825212346,0.059362472282988375,25,20,20
41,86,0.257143557536885,0.07477424252131538,0.6087189980008098,0.05936320194099082,25,20,20
41,87,0.2571434414942195,0.0748192419340345,0.5965394507652632,0.07149786580648305,25,20,20
41,88,0.25715468916993806,0.07481923665157425,0.601048100926419,0.06697797325206824,25,20,20
41,89,0.2559539633119815,0.07483299865625441,0.6021061019691726,0.06710693606259419,25,20,20
41,90,0.25595980945200014,0.07483299915566025,0.602247122098785,0.06696006929355723,25,20,20
41,91,0.24913439459190997,0.07483300341558953,0.6090713941486168,0.06696120784388529,25,20,20
41,92,0.2491418903964547,0.07483282589262281,0.6090640610904683,0.06696122262045555,25,20,20
41,93,0.2886582648214726,0.07471238968908991,0.5696682995883313,0.06696104590110738,25,20,20
41,94,0.28864772931337446,0.0747123901003973,0.548721886019404,0.08791799456682473,25,20,20
