,average_degree,clustering_coef,average_shortest_path,n_edges,n_nodes
0,4.0,0.3693333333333333,2.6933333333333334,50,25
1,4.0,0.3693333333333333,2.6933333333333334,50,25
2,3.6,0.31066666666666665,2.953333333333333,45,25
3,3.44,0.14971428571428572,2.6033333333333335,43,25
4,3.75,0.21071428571428572,2.5942028985507246,45,24
5,3.84,0.10933333333333334,2.5833333333333335,48,25
6,3.8181818181818183,0.12229437229437229,2.2857142857142856,42,22
7,3.6,0.10952380952380952,2.4966666666666666,45,25
8,3.4166666666666665,0.08938492063492064,2.5543478260869565,41,24
9,3.68,0.19295238095238093,2.4066666666666667,46,25
10,2.8333333333333335,0.16567460317460317,2.9347826086956523,34,24
11,2.5454545454545454,0.12272727272727274,NaN,28,22
12,2.857142857142857,0.18412698412698414,NaN,30,21
13,3.52,0.264,2.5166666666666666,44,25
14,3.8260869565217392,0.1927536231884058,2.308300395256917,44,23
15,3.0,0.19007936507936507,2.6847826086956523,36,24
16,2.8333333333333335,0.14345238095238094,3.2065217391304346,34,24
17,2.72,0.09866666666666667,2.7933333333333334,34,25
18,3.130434782608696,0.11697722567287784,2.588932806324111,36,23
19,3.4285714285714284,0.2782312925170068,2.414285714285714,36,21
20,3.4782608695652173,0.20797101449275363,2.561264822134387,40,23
21,2.64,0.0819047619047619,NaN,33,25
22,3.0,0.12878787878787878,NaN,33,22
23,3.28,0.15580952380952381,2.703333333333333,41,25
24,3.3333333333333335,0.258234126984127,2.572463768115942,40,24
25,3.28,0.2135238095238095,2.92,41,25
26,3.25,0.273015873015873,2.536231884057971,39,24
27,3.217391304347826,0.06977225672877846,2.4150197628458496,37,23
28,3.1666666666666665,0.2263888888888889,NaN,38,24
29,2.9166666666666665,0.2523809523809524,2.9384057971014492,35,24
30,3.4545454545454546,0.24404761904761904,2.411255411255411,38,22
31,3.0833333333333335,0.3545634920634921,2.7572463768115942,37,24
32,3.04,0.16447619047619047,3.14,38,25
33,3.1818181818181817,0.30656565656565654,2.536796536796537,35,22
34,3.391304347826087,0.27590814982119327,2.355731225296443,39,23
35,3.2,0.2604444444444444,2.64,40,25
36,3.0,0.07658730158730158,2.7753623188405796,36,24
