,average_degree,clustering_coef,average_shortest_path,n_edges,n_nodes
0,4.0,0.32266666666666666,2.66,50,25
1,4.0,0.32266666666666666,2.66,50,25
2,4.0,0.28313492063492063,2.358695652173913,48,24
3,3.84,0.2483809523809524,2.493333333333333,48,25
4,3.3043478260869565,0.12650103519668737,2.600790513833992,38,23
5,3.1818181818181817,0.19350649350649352,2.54978354978355,35,22
6,3.217391304347826,0.19113181504485854,2.466403162055336,37,23
7,3.5833333333333335,0.2960648148148148,2.510869565217391,43,24
8,3.28,0.15911111111111112,2.6866666666666665,41,25
9,3.0,0.1819047619047619,2.4947368421052634,30,20
10,3.130434782608696,0.17267080745341615,2.7035573122529644,36,23
11,3.0833333333333335,0.1310515873015873,2.681159420289855,37,24
12,2.8181818181818183,0.141991341991342,2.83982683982684,31,22
13,3.217391304347826,0.10890269151138716,2.5296442687747036,37,23
14,3.12,0.06285714285714286,NaN,39,25
15,3.68,0.13015873015873017,2.3966666666666665,46,25
16,3.76,0.14666666666666667,2.3033333333333332,47,25
17,4.333333333333333,0.29917328042328045,2.152173913043478,52,24
18,4.083333333333333,0.10039682539682539,2.3043478260869565,49,24
19,3.8333333333333335,0.1257936507936508,2.3659420289855073,46,24
20,3.36,0.07714285714285714,2.5533333333333332,42,25
21,2.96,0.11333333333333334,2.94,37,25
22,3.0434782608695654,0.13768115942028986,2.940711462450593,35,23
23,3.130434782608696,0.0753623188405797,2.6877470355731226,36,23
24,3.5652173913043477,0.2943409247757074,2.3715415019762847,41,23
25,3.76,0.21066666666666667,2.433333333333333,47,25
26,3.217391304347826,0.11014492753623188,2.849802371541502,37,23
27,2.5,0.09722222222222222,NaN,30,24
28,2.8333333333333335,0.08333333333333333,2.7753623188405796,34,24
29,2.869565217391304,0.03623188405797101,3.0553359683794468,33,23
30,3.217391304347826,0.17370600414078674,2.5652173913043477,37,23
31,3.28,0.09155555555555556,2.5966666666666667,41,25
32,3.6666666666666665,0.23779761904761906,2.3659420289855073,44,24
33,3.8181818181818183,0.12813852813852813,2.341991341991342,42,22
34,3.68,0.0737142857142857,2.42,46,25
35,3.6666666666666665,0.23832671957671958,2.4927536231884058,44,24
36,3.5454545454545454,0.13766233766233765,2.4285714285714284,39,22
37,3.5,0.20059523809523808,2.5072463768115942,42,24
38,3.1666666666666665,0.19166666666666665,2.5869565217391304,38,24
39,3.25,0.05952380952380953,2.5144927536231885,39,24
40,3.217391304347826,0.14368530020703932,2.5177865612648223,37,23
41,3.12,0.0680952380952381,2.8433333333333333,39,25
42,3.3333333333333335,0.046825396825396826,2.5905797101449277,40,24
43,3.4782608695652173,0.1291925465838509,2.399209486166008,40,23
44,3.0,0.1359126984126984,2.847826086956522,36,24
45,2.9565217391304346,0.06521739130434782,2.758893280632411,34,23
46,3.0434782608695654,0.13747412008281573,2.8932806324110674,35,23
47,3.0833333333333335,0.12688492063492063,2.6449275362318843,37,24
48,3.0833333333333335,0.052976190476190475,2.619565217391304,37,24
49,3.142857142857143,0.1285714285714286,NaN,33,21
50,4.086956521739131,0.34451345755693585,2.324110671936759,47,23
51,4.32,0.22926984126984126,2.23,54,25
52,4.24,0.1954285714285714,2.27,53,25
53,4.32,0.22225396825396826,2.283333333333333,54,25
54,3.5,0.25419973544973545,2.489130434782609,42,24
55,3.5238095238095237,0.3894179894179894,2.4714285714285715,37,21
56,3.25,0.12380952380952381,3.1739130434782608,39,24
57,2.75,0.19166666666666665,NaN,33,24
58,3.130434782608696,0.2110766045548654,2.513833992094862,36,23
59,3.28,0.23822222222222222,2.64,41,25
60,3.0833333333333335,0.19464285714285715,2.6847826086956523,37,24
61,3.217391304347826,0.13429951690821257,2.4980237154150196,37,23
62,3.04,0.11809523809523809,2.7066666666666666,38,25
63,3.217391304347826,0.18157349896480332,2.7233201581027666,37,23
64,3.4,0.17714285714285713,2.5526315789473686,34,20
65,3.727272727272727,0.34155844155844156,2.406926406926407,41,22
66,4.0,0.26356107660455486,2.2569169960474307,46,23
67,4.32,0.2777777777777778,2.24,54,25
68,3.84,0.2716190476190476,2.3233333333333333,48,25
