,average_degree,clustering_coef,average_shortest_path,n_edges,n_nodes
0,4.0,0.49066666666666664,3.1233333333333335,50,25
1,4.0,0.49066666666666664,3.1233333333333335,50,25
2,3.4166666666666665,0.25277777777777777,2.9239130434782608,41,24
3,3.6666666666666665,0.16984126984126982,2.496376811594203,44,24
4,3.52,0.15047619047619049,2.55,44,25
5,3.391304347826087,0.16024844720496895,2.505928853754941,39,23
6,3.1666666666666665,0.13842592592592592,2.6449275362318843,38,24
7,3.68,0.10926984126984127,2.35,46,25
8,4.090909090909091,0.35172504263413357,2.1471861471861473,45,22
9,4.083333333333333,0.2399440836940837,2.2282608695652173,49,24
10,4.25,0.2748857623857624,2.199275362318841,51,24
11,4.08,0.34586147186147187,2.3633333333333333,51,25
12,4.0,0.25724637681159424,2.3715415019762847,46,23
13,4.0,0.20806349206349206,2.3933333333333335,50,25
14,3.5833333333333335,0.24791666666666667,2.6449275362318843,43,24
15,2.9166666666666665,0.14761904761904762,2.713768115942029,35,24
16,3.2,0.21285714285714286,2.73,40,25
17,3.619047619047619,0.2534013605442177,2.242857142857143,38,21
18,3.84,0.3007936507936508,2.46,48,25
19,4.181818181818182,0.25476190476190474,2.16017316017316,46,22
20,3.92,0.29183549783549784,2.4,49,25
21,4.08,0.27780086580086577,2.3666666666666667,51,25
22,3.6666666666666665,0.31025641025641026,2.463768115942029,44,24
23,3.6666666666666665,0.31575091575091574,2.369565217391304,44,24
24,3.3043478260869565,0.20476190476190476,2.4703557312252964,38,23
25,3.5,0.2800213675213675,2.5,42,24
26,3.391304347826087,0.20031055900621117,2.4545454545454546,39,23
27,3.4545454545454546,0.11774891774891776,2.445887445887446,38,22
28,3.7142857142857144,0.2201814058956916,2.3190476190476192,39,21
29,3.8333333333333335,0.2480489417989418,2.3659420289855073,46,24
30,3.5833333333333335,0.13799603174603173,2.503623188405797,43,24
31,3.391304347826087,0.1720496894409938,NaN,39,23
32,3.4782608695652173,0.11480331262939958,2.5019762845849804,40,23
33,3.739130434782609,0.17456866804692892,2.2845849802371543,43,23
34,3.6,0.23676190476190478,2.4433333333333334,45,25
35,3.3043478260869565,0.3422360248447205,2.5533596837944663,38,23
36,3.04,0.12409523809523809,2.5833333333333335,38,25
37,3.6666666666666665,0.19791666666666666,2.3731884057971016,44,24
38,3.9166666666666665,0.09328703703703704,2.3442028985507246,47,24
39,3.4166666666666665,0.09692460317460316,2.4746376811594204,41,24
40,4.0,0.07784126984126984,2.25,50,25
41,3.25,0.08928571428571429,2.5869565217391304,39,24
42,3.909090909090909,0.1558080808080808,2.220779220779221,43,22
43,3.76,0.17266666666666666,2.4,47,25
44,3.6,0.18623376623376622,2.5433333333333334,45,25
45,3.44,0.13866666666666666,2.513333333333333,43,25
46,3.5652173913043477,0.19982746721877157,2.4426877470355732,41,23
47,3.130434782608696,0.1246376811594203,2.6047430830039526,36,23
48,2.4347826086956523,0.05652173913043478,NaN,28,23
49,2.9166666666666665,0.14523809523809525,2.7753623188405796,35,24
50,3.0,0.20497835497835498,2.6623376623376624,33,22
51,2.48,0.028571428571428567,NaN,31,25
52,3.0526315789473686,0.07456140350877193,2.4853801169590644,29,19
53,3.3333333333333335,0.22896825396825396,2.539855072463768,40,24
54,3.84,0.3142857142857143,2.45,48,25
55,3.3043478260869565,0.10776397515527951,2.5533596837944663,38,23
56,3.0833333333333335,0.1882936507936508,2.6956521739130435,37,24
57,4.0,0.18020050125313283,2.0935672514619883,38,19
58,3.75,0.20496031746031748,2.4456521739130435,45,24
59,3.130434782608696,0.11283643892339545,2.841897233201581,36,23
60,3.4782608695652173,0.2605590062111801,2.430830039525692,40,23
61,3.1666666666666665,0.30317460317460315,NaN,38,24
62,3.28,0.2939047619047619,2.7533333333333334,41,25
63,3.1666666666666665,0.05992063492063492,2.652173913043478,38,24
64,2.782608695652174,0.23146997929606625,3.430830039525692,32,23
65,2.6363636363636362,0.08181818181818182,NaN,29,22
66,2.5833333333333335,0.1669642857142857,3.221014492753623,31,24
67,2.72,0.1600952380952381,2.97,34,25
68,2.4347826086956523,0.09565217391304347,NaN,28,23
69,2.6666666666666665,0.11927437641723355,2.8333333333333335,28,21
70,2.75,0.2969246031746032,NaN,33,24
71,2.869565217391304,0.2244306418219462,2.9802371541501977,33,23
72,3.130434782608696,0.18737060041407866,2.6205533596837944,36,23
73,3.652173913043478,0.14492753623188406,2.3399209486166006,42,23
74,3.6,0.09257142857142857,2.4033333333333333,45,25
75,3.142857142857143,0.16848072562358277,NaN,33,21
76,3.391304347826087,0.28405797101449276,2.600790513833992,39,23
77,3.5652173913043477,0.22795031055900622,2.525691699604743,41,23
78,3.0434782608695654,0.20973084886128363,2.7430830039525693,35,23
79,3.8333333333333335,0.21011904761904762,2.398550724637681,46,24
80,3.2,0.06685714285714285,NaN,40,25
81,3.04,0.15831746031746033,NaN,38,25
82,3.6363636363636362,0.10725108225108225,2.4025974025974026,40,22
83,3.12,0.04190476190476191,2.73,39,25
84,2.6956521739130435,0.09130434782608696,3.1818181818181817,31,23
85,3.130434782608696,0.14948240165631468,2.600790513833992,36,23
86,3.1818181818181817,0.14372294372294372,2.883116883116883,35,22
87,3.1666666666666665,0.1361111111111111,2.681159420289855,38,24
88,3.12,0.1361904761904762,2.7333333333333334,39,25
89,2.869565217391304,0.05217391304347826,2.6126482213438735,33,23
90,3.130434782608696,0.12215320910973083,2.7549407114624507,36,23
91,3.6666666666666665,0.1988425925925926,2.471014492753623,44,24
92,3.6,0.13704761904761903,2.466666666666667,45,25
93,3.5652173913043477,0.12246376811594202,2.33596837944664,41,23
94,3.6,0.153015873015873,2.3533333333333335,45,25
95,3.52,0.15666666666666665,2.4266666666666667,44,25
96,3.2,0.09209523809523809,2.72,40,25
97,3.3043478260869565,0.26356107660455486,2.691699604743083,38,23
98,3.36,0.2878095238095238,2.723333333333333,42,25
99,3.130434782608696,0.07971014492753623,2.608695652173913,36,23
100,3.5652173913043477,0.1217391304347826,2.5019762845849804,41,23
101,3.36,0.018666666666666668,2.5766666666666667,42,25
102,3.68,0.09247619047619046,2.466666666666667,46,25
103,3.52,0.042666666666666665,2.52,44,25
104,3.0833333333333335,0.06666666666666667,2.7246376811594204,37,24
105,3.6,0.15866666666666668,2.53,45,25
106,3.4166666666666665,0.09027777777777778,2.528985507246377,41,24
107,3.4166666666666665,0.13253968253968254,2.539855072463768,41,24
108,3.36,0.04533333333333333,2.6633333333333336,42,25
109,3.44,0.04247619047619047,2.47,43,25
110,3.3043478260869565,0.06853002070393374,2.4980237154150196,38,23
111,3.217391304347826,0.1515527950310559,2.505928853754941,37,23
112,3.4166666666666665,0.13214285714285715,2.579710144927536,41,24
113,3.5833333333333335,0.14444444444444446,2.496376811594203,43,24
114,3.4782608695652173,0.18902691511387162,2.5968379446640317,40,23
115,3.8333333333333335,0.1925595238095238,2.427536231884058,46,24
116,3.4166666666666665,0.18908730158730158,2.536231884057971,41,24
117,3.6,0.142,2.45,45,25
118,3.68,0.1357142857142857,2.3866666666666667,46,25
