,average_degree,clustering_coef,average_shortest_path,n_edges,n_nodes
0,4.0,0.37333333333333335,3.02,50,25
1,4.0,0.37333333333333335,3.02,50,25
2,3.92,0.3028571428571428,2.5433333333333334,49,25
3,3.52,0.24295238095238095,2.4433333333333334,44,25
4,3.6666666666666665,0.07182539682539683,2.3731884057971016,44,24
5,3.8333333333333335,0.14384920634920637,2.3659420289855073,46,24
6,3.5833333333333335,0.09007936507936508,2.4130434782608696,43,24
7,3.3333333333333335,0.10625,2.528985507246377,40,24
8,3.5454545454545454,0.18181818181818182,2.4025974025974026,39,22
9,4.25,0.3315686628186628,2.13768115942029,51,24
10,3.92,0.20285137085137084,2.66,49,25
11,3.9166666666666665,0.1604978354978355,2.3840579710144927,47,24
12,3.9166666666666665,0.13898809523809524,2.3260869565217392,47,24
13,3.76,0.19692063492063494,NaN,47,25
14,3.25,0.1367063492063492,2.681159420289855,39,24
15,3.1666666666666665,0.17480158730158732,2.6847826086956523,38,24
16,3.739130434782609,0.17453416149068324,2.324110671936759,43,23
17,3.5652173913043477,0.21821946169772258,2.4782608695652173,41,23
18,3.36,0.14685714285714285,2.6033333333333335,42,25
19,3.217391304347826,0.05838509316770186,2.5375494071146245,37,23
20,3.6666666666666665,0.11924603174603175,2.398550724637681,44,24
21,3.5652173913043477,0.2514837819185645,2.343873517786561,41,23
22,3.0833333333333335,0.1492063492063492,2.847826086956522,37,24
23,2.8,0.1177142857142857,3.026666666666667,35,25
24,3.0,0.07123015873015873,3.0833333333333335,36,24
25,2.9565217391304346,0.12360248447204968,2.7786561264822134,34,23
26,3.4782608695652173,0.1865424430641822,2.466403162055336,40,23
27,3.739130434782609,0.21366459627329193,2.3517786561264824,43,23
28,4.083333333333333,0.25376984126984126,2.286231884057971,49,24
29,3.75,0.22876984126984126,2.449275362318841,45,24
30,3.739130434782609,0.2528985507246377,2.3952569169960474,43,23
31,3.8333333333333335,0.23359788359788358,2.3333333333333335,46,24
32,3.9166666666666665,0.1638888888888889,2.2572463768115942,47,24
33,3.6666666666666665,0.21736111111111112,2.4166666666666665,44,24
34,3.391304347826087,0.1956521739130435,2.4229249011857705,39,23
35,3.5652173913043477,0.14858523119392683,2.33596837944664,41,23
36,3.36,0.09885714285714287,2.493333333333333,42,25
37,3.4,0.12428571428571429,2.4526315789473685,34,20
38,3.8333333333333335,0.17288359788359786,2.3043478260869565,46,24
39,3.3043478260869565,0.09575569358178053,2.474308300395257,38,23
40,3.3636363636363638,0.1760822510822511,2.5238095238095237,37,22
41,3.0833333333333335,0.12916666666666668,2.800724637681159,37,24
42,3.217391304347826,0.1898550724637681,2.7549407114624507,37,23
43,3.5,0.17711640211640212,2.4130434782608696,42,24
44,3.4782608695652173,0.09265010351966874,2.4782608695652173,40,23
45,3.12,0.13942857142857143,2.74,39,25
46,2.761904761904762,0.1222222222222222,2.823809523809524,29,21
47,2.727272727272727,0.18852813852813854,2.653679653679654,30,22
48,3.3043478260869565,0.19440993788819877,2.6047430830039526,38,23
49,3.36,0.12707936507936507,2.5833333333333335,42,25
50,3.4545454545454546,0.09826839826839827,2.3506493506493507,38,22
51,3.5833333333333335,0.15813492063492063,2.4057971014492754,43,24
52,3.5652173913043477,0.22577639751552797,2.3873517786561265,41,23
53,3.25,0.1986111111111111,2.5652173913043477,39,24
54,3.12,0.08800000000000001,2.763333333333333,39,25
55,3.3333333333333335,0.07956349206349206,2.5,40,24
56,3.44,0.052571428571428575,2.58,43,25
57,3.4166666666666665,0.06686507936507936,2.4782608695652173,41,24
58,3.5652173913043477,0.2816770186335404,NaN,41,23
59,3.75,0.20833333333333334,2.4166666666666665,45,24
60,3.739130434782609,0.2199447895100069,2.375494071146245,43,23
61,3.68,0.21914285714285714,2.46,46,25
62,4.086956521739131,0.27280883367839887,2.3201581027667983,47,23
63,3.25,0.22936507936507936,2.6340579710144927,39,24
64,3.4166666666666665,0.30992063492063493,2.6956521739130435,41,24
65,3.0,0.15138888888888888,2.7753623188405796,36,24
66,2.88,0.08933333333333333,2.953333333333333,36,25
67,3.1,0.16166666666666668,2.542105263157895,31,20
68,3.5238095238095237,0.3389266817838246,2.3142857142857145,37,21
69,3.4166666666666665,0.23399470899470898,2.463768115942029,41,24
70,3.6,0.19845598845598844,2.4266666666666667,45,25
71,3.5652173913043477,0.31959972394755004,2.533596837944664,41,23
72,3.4782608695652173,0.27558817993600604,2.292490118577075,40,23
73,3.68,0.17323809523809522,2.4366666666666665,46,25
74,3.9130434782608696,0.2075224292615597,2.355731225296443,45,23
75,3.6666666666666665,0.2154100529100529,2.4239130434782608,44,24
76,3.5,0.24484126984126983,2.5,42,24
77,3.272727272727273,0.20779220779220778,2.4285714285714284,36,22
78,3.75,0.2661706349206349,2.3369565217391304,45,24
79,3.8333333333333335,0.1839285714285714,2.3115942028985508,46,24
80,3.76,0.1925079365079365,2.41,47,25
81,3.652173913043478,0.2017253278122843,2.4347826086956523,42,23
82,3.25,0.3014550264550265,2.5833333333333335,39,24
83,3.5833333333333335,0.1869047619047619,2.4384057971014492,43,24
84,3.28,0.12066666666666666,2.6033333333333335,41,25
85,3.391304347826087,0.13509316770186336,2.5296442687747036,39,23
86,3.142857142857143,0.2036281179138322,2.4857142857142858,33,21
87,2.9565217391304346,0.22505175983436854,2.83399209486166,34,23
88,2.8,0.050666666666666665,2.92,35,25
89,2.9565217391304346,0.22256728778467907,3.110671936758893,34,23
90,3.5,0.14629629629629629,2.4347826086956523,42,24
91,3.75,0.2532407407407407,2.3115942028985508,45,24
92,3.52,0.3203809523809524,2.5,44,25
93,3.4782608695652173,0.1670807453416149,2.4150197628458496,40,23
94,2.9166666666666665,0.17361111111111108,3.0181159420289854,35,24
95,2.8333333333333335,0.10833333333333334,2.88768115942029,34,24
96,2.9565217391304346,0.3233954451345756,3.0869565217391304,34,23
97,2.75,0.19027777777777777,3.289855072463768,33,24
98,2.347826086956522,0.0,3.367588932806324,27,23
99,2.75,0.08472222222222221,3.036231884057971,33,24
100,3.217391304347826,0.10724637681159421,2.549407114624506,37,23
101,3.2,0.10838095238095238,2.79,40,25
102,3.0,0.10833333333333334,2.7971014492753623,36,24
103,3.4782608695652173,0.0898550724637681,2.5019762845849804,40,23
104,3.9047619047619047,0.11678004535147393,2.138095238095238,41,21
105,3.76,0.23622222222222222,2.37,47,25
106,3.3043478260869565,0.15320910973084886,2.6600790513833994,38,23
107,3.12,0.18133333333333332,2.7333333333333334,39,25
108,3.28,0.11152380952380953,2.5766666666666667,41,25
109,3.5238095238095237,0.15102040816326529,2.3714285714285714,37,21
110,3.44,0.19952380952380952,2.4566666666666666,43,25
111,3.6363636363636362,0.1510822510822511,2.3593073593073592,40,22
112,3.25,0.0861111111111111,2.670289855072464,39,24
113,3.12,0.07066666666666667,2.723333333333333,39,25
114,3.36,0.13247619047619047,2.64,42,25
115,3.25,0.12509920634920635,2.489130434782609,39,24
116,2.96,0.1518095238095238,2.5933333333333333,37,25
117,2.9523809523809526,0.17142857142857143,2.5285714285714285,31,21
118,3.3333333333333335,0.15284391534391534,2.4782608695652173,40,24
119,3.6363636363636362,0.20681818181818182,2.3636363636363638,40,22
120,3.25,0.27976190476190477,2.5905797101449277,39,24
121,3.263157894736842,0.16027568922305763,2.345029239766082,31,19
122,2.88,0.19066666666666665,3.3766666666666665,36,25
123,2.6666666666666665,0.11972789115646258,2.8523809523809525,28,21
124,3.0,0.26011904761904764,2.8659420289855073,36,24
125,3.2,0.29466666666666663,NaN,40,25
126,3.3333333333333335,0.09523809523809523,2.6449275362318843,40,24
127,2.9523809523809526,0.14625850340136054,2.857142857142857,31,21
128,3.25,0.12361111111111112,2.5217391304347827,39,24
129,3.391304347826087,0.13322981366459627,NaN,39,23
130,3.28,0.148,2.61,41,25
131,3.3333333333333335,0.23571428571428574,2.6340579710144927,40,24
132,2.88,0.204,3.1433333333333335,36,25
133,2.8333333333333335,0.039285714285714285,2.829710144927536,34,24
134,2.5217391304347827,0.2463768115942029,NaN,29,23
135,2.5833333333333335,0.11805555555555557,NaN,31,24
136,2.9166666666666665,0.14930555555555555,2.7753623188405796,35,24
137,2.72,0.024571428571428574,NaN,34,25
138,3.2,0.045142857142857144,2.58,40,25
139,2.75,0.022222222222222223,2.822463768115942,33,24
140,3.130434782608696,0.06438923395445134,2.644268774703557,36,23
141,3.44,0.16914285714285715,2.44,43,25
142,3.0,0.09973544973544973,2.677536231884058,36,24
143,3.0434782608695654,0.2393719806763285,2.5217391304347827,35,23
144,3.3333333333333335,0.3509920634920635,2.6739130434782608,40,24
145,3.76,0.19720634920634922,2.4833333333333334,47,25
146,3.8260869565217392,0.23146997929606625,2.3201581027667983,44,23
147,3.52,0.1402857142857143,2.4466666666666668,44,25
148,3.3043478260869565,0.13271221532091096,2.5454545454545454,38,23
149,3.25,0.09755291005291006,2.4818840579710146,39,24
150,3.5238095238095237,0.19546485260770974,2.4047619047619047,37,21
151,3.3043478260869565,0.2110766045548654,2.6126482213438735,38,23
152,3.12,0.10695238095238095,2.82,39,25
153,3.217391304347826,0.23881987577639752,2.561264822134387,37,23
154,3.0434782608695654,0.0789855072463768,2.561264822134387,35,23
155,3.3636363636363638,0.11774891774891776,2.4891774891774894,37,22
156,3.3043478260869565,0.20489993098688752,2.707509881422925,38,23
157,3.3333333333333335,0.2132275132275132,2.5833333333333335,40,24
158,3.1666666666666665,0.17662037037037037,2.75,38,24
159,3.6666666666666665,0.20582010582010582,2.463768115942029,44,24
160,3.9166666666666665,0.19662698412698412,2.402173913043478,47,24
161,3.44,0.08133333333333333,2.5833333333333335,43,25
162,3.4545454545454546,0.14080086580086582,2.432900432900433,38,22
163,3.28,0.09523809523809523,2.65,41,25
164,3.1666666666666665,0.11944444444444445,2.6231884057971016,38,24
165,2.9166666666666665,0.1388888888888889,2.891304347826087,35,24
166,2.88,0.07352380952380952,2.8666666666666667,36,25
167,2.75,0.07341269841269842,2.9818840579710146,33,24
168,3.1666666666666665,0.11369047619047619,2.630434782608696,38,24
169,3.652173913043478,0.36038647342995167,2.411067193675889,42,23
170,4.0,0.3289021164021164,2.3043478260869565,48,24
171,3.0833333333333335,0.12549603174603174,2.710144927536232,37,24
172,3.5833333333333335,0.15793650793650793,2.619565217391304,43,24
173,3.52,0.1474285714285714,2.5933333333333333,44,25
174,3.8260869565217392,0.15082815734989646,2.3122529644268774,44,23
175,3.2,0.15104761904761904,2.6333333333333333,40,25
176,3.238095238095238,0.22403628117913832,2.6476190476190475,34,21
177,3.9166666666666665,0.1886904761904762,2.4565217391304346,47,24
178,4.08,0.2037142857142857,2.4066666666666667,51,25
179,3.44,0.18266666666666664,2.8633333333333333,43,25
180,3.3333333333333335,0.14365079365079364,2.760869565217391,40,24
181,2.8333333333333335,0.20634920634920637,2.8442028985507246,34,24
182,3.1578947368421053,0.1105263157894737,2.3684210526315788,30,19
183,3.2,0.15257142857142855,2.8033333333333332,40,25
184,3.142857142857143,0.06485260770975057,2.5142857142857142,33,21
185,2.869565217391304,0.06376811594202898,2.7470355731225298,33,23
186,3.0,0.1449404761904762,2.63768115942029,36,24
187,3.0434782608695654,0.12763975155279503,2.6798418972332017,35,23
188,3.0,0.0818452380952381,2.6666666666666665,36,24
189,3.3333333333333335,0.04285714285714285,2.532608695652174,40,24
190,3.5652173913043477,0.10155279503105588,2.3873517786561265,41,23
191,3.090909090909091,0.10909090909090909,2.7012987012987013,34,22
192,3.130434782608696,0.11718426501035195,2.7233201581027666,36,23
193,3.44,0.2183809523809524,2.683333333333333,43,25
194,3.12,0.16514285714285712,2.79,39,25
195,2.9166666666666665,0.20019841269841268,NaN,35,24
196,3.391304347826087,0.1496894409937888,2.494071146245059,39,23
197,2.909090909090909,0.09292929292929292,2.593073593073593,32,22
198,2.96,0.19504761904761903,NaN,37,25
199,2.8333333333333335,0.12662037037037036,2.6449275362318843,34,24
200,2.75,0.11666666666666665,2.880434782608696,33,24
201,3.0833333333333335,0.06706349206349206,2.6557971014492754,37,24
202,3.25,0.11448412698412698,2.6050724637681157,39,24
203,3.3636363636363638,0.10757575757575757,2.406926406926407,37,22
204,3.4166666666666665,0.19907407407407407,2.5072463768115942,41,24
205,2.869565217391304,0.0463768115942029,2.7351778656126484,33,23
206,3.142857142857143,0.06394557823129252,2.5142857142857142,33,21
207,3.217391304347826,0.12422360248447205,2.691699604743083,37,23
208,3.4166666666666665,0.24146825396825397,2.5942028985507246,41,24
209,3.3333333333333335,0.2701719576719577,2.5471014492753623,40,24
210,3.5,0.2034722222222222,2.4347826086956523,42,24
