run,generation,degenerate,holistic,other,compositional,popsize,turnover_rounds,group_rounds
6,0,0.9987713554999793,1.4267839920713722e-08,0.0012266915175253483,1.938714656782331e-06,25,20,20
6,1,0.7964483136854557,1.3234146769464394e-05,0.20348589212434331,5.256004343091515e-05,25,20,20
6,2,0.6724774454742704,8.231073558141913e-05,0.32743809130853935,2.1524816238597783e-06,25,20,20
6,3,0.38532541737889503,0.0016448150341238131,0.6128654309574778,0.00016433662950396798,25,20,20
6,4,0.285995231781689,0.00011643412251020653,0.7138838298712281,4.504224573608261e-06,25,20,20
6,5,0.24196024403433533,0.00014476633913890349,0.7578822186950107,1.2770931514391714e-05,25,20,20
6,6,0.16294143768811878,0.023336198459012455,0.813643722829886,7.864102298160225e-05,25,20,20
6,7,0.12923896433072235,4.2123962523655624e-05,0.8707175059217284,1.405785025123102e-06,25,20,20
6,8,0.11983732894816569,0.01806980492144207,0.862091319425835,1.5467045559168683e-06,25,20,20
6,9,0.08054047718142987,0.061591506254283356,0.8578664722937945,1.5442704905969273e-06,25,20,20
6,10,0.0797985578812859,0.07884434775603862,0.8394144615417831,0.0019426328208909172,25,20,20
6,11,0.07979734444320347,0.07884435659922202,0.8368431321931046,0.004515166764468848,25,20,20
6,12,0.07979734567633771,0.08031765665515826,0.8353698303861049,0.004515167282399273,25,20,20
6,13,0.08072661302161192,0.04033246423584663,0.874425626899852,0.004515295842689784,25,20,20
6,14,0.0807266077007266,0.040342591719807815,0.8744155044758876,0.004515296103578442,25,20,20
6,15,0.0807199581030949,0.08079159446411234,0.8359134200740306,0.002575027358763126,25,20,20
6,16,0.08071995810331563,0.0623555449021109,0.8543494696357137,0.002575027358860575,25,20,20
6,17,0.08072581031055247,0.062356060453088856,0.854343058767835,0.002575070468524839,25,20,20
6,18,0.08072616141388192,0.0643383581408661,0.8523559898608462,0.0025794905844061322,25,20,20
6,19,0.12021677026359587,0.08194455356013125,0.7952590897723357,0.0025795864039373545,25,20,20
6,20,0.12021676985216324,0.102385215694753,0.7748184280430286,0.0025795864100545494,25,20,20
6,21,0.12021677015726166,0.08081510998346712,0.7963885334492049,0.0025795864100650982,25,20,20
6,22,0.15903319431346696,0.10221536008389606,0.7361719632146111,0.002579482388025346,25,20,20
6,23,0.15903319532284546,0.1022154742518714,0.7361726698310889,0.002578660594193495,25,20,20
6,24,0.18731619875112637,0.08154051953694408,0.7285690412332396,0.002574240478689268,25,20,20
6,25,0.187316458024214,0.08155415174549863,0.7285551497426322,0.002574240487653901,25,20,20
6,26,0.18731645802421798,0.07947679974677777,0.7306325017413476,0.0025742404876555585,25,20,20
6,27,0.18731645802423988,0.07947679974811882,0.7305649881767874,0.002641754050853049,25,20,20
6,28,0.19148844644906032,0.07947680815956189,0.7263907476839457,0.002643997707431192,25,20,20
6,29,0.17463162727700465,0.07947705688683535,0.7432473171089439,0.0026439987272152427,25,20,20
6,30,0.1746316307382776,0.11819604154450895,0.704528329245313,0.002643998471899473,25,20,20
6,31,0.17579831318404218,0.1574165388818682,0.6641411494666207,0.002643998467467094,25,20,20
6,32,0.17581268125183924,0.15741687142173535,0.6641264488677595,0.002643998458663588,25,20,20
6,33,0.13938957659492432,0.1574169190907641,0.7005508803176815,0.002642623996628092,25,20,20
6,34,0.13938957313228387,0.12992753993225767,0.7280402629428383,0.0026426239926176875,25,20,20
6,35,0.1393899537927522,0.12992753995456247,0.6964205935588607,0.03426191269382304,25,20,20
6,36,0.13956690546823405,0.1299275399498399,0.696243666411441,0.0342618881704842,25,20,20
6,37,0.13956682572594975,0.12999676875330984,0.6958444561376658,0.03459194938307133,25,20,20
6,38,0.1395668261085074,0.13037736787188872,0.6954638564646259,0.034591949554973536,25,20,20
